order_id,customer_id,order_date,customer_first_name,customer_last_name,city,customer_segment,sales_channel,product,quantity,unit_price,discount,shipping_fee,tax_rate,cost_per_unit,campaign,payment_method,order_status,sales_rep,total_amount,gross_amount
ORD-0000312,C10674,2024-08-25 00:00:00,Andile,Khumalo,Bloemfontein,Corporate,Online,Webcam,4.0,1349.93,0.0,137.05,0.15,900.47,None,EFT,Completed,,6346.74,
ORD-0002207,C11328,2024-06-05 00:00:00,Priya,Naidoo,Johannesburg,,Online,Mouse,4.0,840.5,0.05,38.9,0.0,714.88,Back to School,Bank Transfer,Returned,,3232.78,
ORD-0002196,C11734,2025-03-17 00:00:00,Zanele,Mokoena,Pretoria,Corporate,Online,Laptop,6.0,7766.17,0.1,7.26,0.15,5456.9,None,EFT,Completed,,48235.16,
ORD-0002859,C12623,2024-03-12 00:00:00,Nomsa,Williams,Pretoria,Consumer,Online,Mouse,5.0,1136.55,0.15,40.32,0.14,930.71,None,Card,Cancelled,,5546.93,
ORD-0002351,C10067,2025-05-09 00:00:00,Megan,Khumalo,Polokwane,Consumer,Store,Mouse,1.0,260.26,0.08,92.79,0.15,158.31,None,Cash,Completed,Rep B,368.14,
ORD-0005866,C10844,2025-12-16 00:00:00,Kabelo,Molefe,Benoni,Corporate,Online,Laptop,2.0,11239.55,0.1,110.24,0.15,7334.73,None,Card,Completed,,23376.12,
ORD-0000370,C11438,2025-09-15 00:00:00,Chloe,Mthembu,Benoni,Consumer,Phone,Mouse,3.0,654.05,0.03,75.5,0.15,476.03,None,Card,Pending,,2264.29,
ORD-0000111,C10596,2025-12-28 00:00:00,Chloe,Khumalo,Johannesburg,Small Business,Marketplace,Monitor,4.0,4648.67,0.0,62.75,0.15,2890.51,New Customer,Mobile Wallet,Pending,,21446.64,
ORD-0004477,C10624,2024-01-12 00:00:00,Nomsa,Mthembu,Polokwane,Consumer,Marketplace,Mouse,1.0,257.96,0.25,207.57,0.15,155.67, none ,Mobile Wallet,Completed,,430.06,
ORD-0002915,C11214,2024-08-31 00:00:00,Mpho,Patel,Benoni,Consumer,Online,Mouse,1.0,627.1,0.05,49.82,0.15,373.4,None,Card,Completed,,734.94,
ORD 0002669,C12986,2025-11-27 00:00:00,Megan,Botha,Gqeberha,Small Business,Online,Laptop,2.0,13601.54,0.1,187.26,0.15,9590.9,None,Bank Transfer,Completed,,28342.46,
ORD-0005277,C10008,2025-03-28 00:00:00,Ryan,Mthembu,Cape Town,Corporate,Store,Tablet,2.0,3621.05,0.0,109.51,0.15,2231.83,Clearance,Mobile Wallet,Completed,Rep E,8437.93,
ORD-0003300,C12005,2025-05-10 00:00:00,Sipho,Mthembu,Johannesburg,Small Business,Store,Laptop,1.0,9477.03,0.0,212.12,0.15,6220.49,None,Card,Completed,Rep A,11110.7,
ORD-0005901,C11127,2025-07-10 00:00:00,Lerato,Mokoena,Durban,Consumer,Online,Keyboard,2.0,467.59,0.25,61.83,0.15,395.66,None,Card,Completed,,868.41,
ORD-0001719,C12466,2025-03-13 00:00:00,Siyanda,Pillay,Johannesburg,Consumer,Phone,Webcam,3.0,1108.85,0.1,73.4,0.15,778.17,New Customer,Card,Returned,,3516.38,
ORD-0005618,C10476,2024-01-24 00:00:00,Lerato,Mthembu,Johannesburg,Consumer,Phone,Webcam,7.0,1188.32,0.03,110.09,0.15,847.39,None,Card,Cancelled,,9389.12,
ORD-0000130,C12782,2025-03-09 00:00:00,Ryan,Botha,Pretoria,Corporate,Online,Monitor,2.0,7149.85,0.15,112.51,0.15,6114.05,None,Mobile Wallet,Completed,,14090.47,
ORD-0005949,C11443,2025-09-09 00:00:00,Naledi,Williams,Gqeberha,Corporate,Online,HEADSET,2.0,1979.15,0.1,82.94,0.15,1575.4,None,Card,Cancelled,,4179.78,
ORD-0003677,C12631,2025-08-05 00:00:00,Fatima,Nkosi,Johannesburg,Corporate,Marketplace,Printer,5.0,4115.79,0.1,70.0,0.15,3513.32,New Customer,Card,Completed,,21369.2,
ORD-0003929,C11012,2025-08-31 00:00:00,Fatima,Patel,Gqeberha,Consumer,Store,Monitor,6.0,5684.91,0.0,56.82,0.15,4096.05,None,Bank Transfer,Cancelled,Rep E,39282.7,
ORD-0005190,C10108,2024-10-28 00:00:00,Priya,Khumalo,Pretoria,Consumer,Online,Laptop,2.0,13036.53,0.0,118.63,0.15,7818.29,Payday Promo,Card,Completed,,30102.65,
ORD-0003902,C11724,2024-05-29 00:00:00,Thabo,Mthembu,Benoni,Small Business,Online,SSD,3.0,3344.81,0.1,122.57,0.15,2625.55,Back to School,Card,Completed,,10508.2,
ORD-0002739,C12310,2024-11-04 00:00:00,Naledi,Smith,Johannesburg,Consumer,Store,Tablet,3.0,8368.57,0.08,111.6,0.15,5819.45,None,EFT,Returned,Rep D,26673.43,
ORD-0005214,C10164,2025/09/25,Mpho,Dlamini,Johannesburg,Small Business,Store,Router,1.0,3415.06,0.05,115.37,0.15,2783.35,Back to School, card ,Completed,Rep C,3846.32,
ORD-0002664,C11832,2024-01-29 00:00:00,Sipho,Smith,Johannesburg,Consumer,Online,Webcam,1.0,1388.86,0.1,30.29,0.15,1003.21,None, card ,Completed,,984.06,
ORD-0000175,C11287,2024-12-13 00:00:00,Fatima,Dlamini,Johannesburg,Consumer,Phone,Tablet,2.0,"R 8,638.04",0.0,75.47,0.15,5124.02,None,Card,Completed,,19942.96,
ORD-0002583,C12339,2025-11-10 00:00:00,Fatima,Mokoena,Johannesburg,Corporate,Online,Laptop,7.0,17733.84,0.15,69.42,0.15,14292.83,None,Mobile Wallet,Pending,,121413.21,
ORD-0002963,C11324,2024-09-01 00:00:00,Jason,Molefe,Benoni,Corporate,Store,Laptop,2.0,12171.14,0.08,100.45,0.14,9485.2,New Customer,EFT,Returned,Rep B,25630.63,
ORD-0005580,C12061,2024-10-15 00:00:00,Zanele,Mokoena,Gqeberha,Consumer,Online,Printer,2.0,2791.04,0.25,43.48,0.15,2307.94,None,Card,Returned,,4858.02,
ORD-0001224,C10605,2025-12-23 00:00:00,Thabo,Nkosi,Bloemfontein,Corporate,Online,SSD,1.0,2937.58,0.03,212.92,0.15,2343.83,None,Card,Completed,,3489.79,
ORD-0003337,C12013,2024-07-27 00:00:00,Jason,Dlamini,Johannesburg,Small Business,Marketplace,Monitor,3.0,7785.56,0.03,129.52,0.15,5093.74,None,Cash,Cancelled,,26183.9,
ORD-0002426,C11117,2025-05-18 00:00:00,Andile,Botha,Johannesburg,Corporate,Online,Keyboard,4.0,1638.87,0.1,134.76,0.15,1281.31,None,Card,Pending,,6919.68,
ORD-0004886,C10486,2025-01-14 00:00:00,Thabo,Naidoo,Durban,Consumer,Store,Router,1.0,2701.47,0.15,71.11,0.14,1669.03,None,EFT,Completed,Rep D,2688.84,
ORD-0004854,C10262,2025-06-25 00:00:00,Priya,Khumalo,Benoni,Corporate,Marketplace,Printer,2.0,3339.49,0.0,102.49,0.15,2726.7,Back to School,EFT,Pending,,7783.32,
ORD-0002758,C10302,2025-09-01 00:00:00,Megan,Mokoena,Pretoria,Corporate,Online,Headset,2.0,1142.43,0.1,48.43,,853.35,None,Card,Returned,,2413.26,
ORD-0005571,C11365,2024-07-30 00:00:00,Thabo,Mokoena,Benoni,Consumer,Online,Dock station,1.0,6278.86,0.25,40.84,0.15,5033.3,New Customer,Card,Completed,,5456.35,
ORD-0004946,C10015,2025-11-17 00:00:00,Thabo,Molefe,Johannesburg, consumer ,Store,Keyboard,1.0,1979.29,0.25,187.76,0.14,1241.69,None,EFT,Completed,Rep A,1880.05,
ORD-0004620,C11650,2024-08-08 00:00:00,Aisha,Smith,Pretoria,Consumer,Online,SSD,2.0,1861.44,0.2,191.73,0.15,1197.19,New Customer,Cash,Completed,,3616.77,
ORD-0003408,C10140,2025-07-08 00:00:00,Ryan,Smith,Johannesburg,Consumer,Online,Monitor,2.0,1908.97,0.0,88.37,0.15,1498.46,None,Card,Completed,,4478.99,
ORD-0005649,C11210,2024-08-24 00:00:00,Thabo,Smith,Johannesburg,Corporate,Online,Keyboard,5.0,2192.57,0.05,116.03,0.15,1338.1,None,Card,Pending,,12092.95,
ORD-0003852,C11402,2025-08-05 00:00:00,Lerato,Khumalo,Gqeberha,Consumer,Store,Printer,2.0,2697.37,0.0,84.69,0.15,2137.84,None,Mobile Wallet,Completed,Rep A,6288.65,
ORD-0005955,C11794,2024-07-08 00:00:00,Nomsa,Nkosi,Durban,Consumer,Phone,Router,3.0,"R 3,033.67",0.2,96.89,0.15,2167.3,None,Card,Cancelled,,8469.81,
ORD-0003044,C12321,2025-09-29 00:00:00,Naledi,Nkosi, cape town ,Consumer,Online,Keyboard,3.0,421.49,0.05,126.27,0.15,325.82,None,Card,Completed,,1507.72,
ORD-0002257,C10033,2025-11-18 00:00:00,Zanele,Botha,Polokwane,Consumer,Store,Keyboard,5.0,1421.6,0.1,11.36,0.14,856.91,None,Bank Transfer,Completed,Rep E,7304.15,
ORD-0005037,C11558,2025-04-17 00:00:00,Megan,Dlamini,Benoni,Consumer,Online,Tablet,1.0,7864.85,0.15,157.48,0.15,6464.06,Payday Promo,EFT,Completed,,7845.37,
ORD-0002379,C12298,2024-07-09 00:00:00,Fatima,Khumalo,Johannesburg,Small Business,Online,Headset,1.0,2594.06,0.05,163.18,0.15,1520.8,None,Cash,Completed,,2997.19,
ORD-0004240,C12836,2025-07-15 00:00:00,Megan,Khumalo,Bloemfontein,Consumer,Online,Mouse,3.0,1107.79,0.05,99.24,0.15,672.07,None,Card,Cancelled,,3730.02,
ORD-0004812,C11052,2024-01-06 00:00:00,Siyanda,Nkosi,Cape Town,Consumer,Online,Laptop,4.0,16817.11,0.0,99.61,0.15,14170.13,None,Card,Cancelled,,77458.32,
ORD-0000184,C12614,2024-11-11 00:00:00,Megan,Khumalo,Bloemfontein,Small Business,Online,Router,1.0,3554.92,0.0,63.33,0.15,2801.75,None,Bank Transfer,Returned,,4151.49,
ORD-0005209,C11964,2025-01-19 00:00:00,Sipho,Pillay,Benoni,Consumer,Online,Keyboard,2.0,1995.13,0.1,152.35,0.15,1177.73,Payday Promo,Card,Cancelled,,4282.27,
ORD-0005635,C10662,2025-01-28 00:00:00,Fatima,Mthembu,Durban,Consumer,Phone,Mouse,3.0,545.68,0.0,86.48,0.0,442.33,Summer Sale,Card,Cancelled,,1723.52,
ORD-0003854,C11545,2024-08-03 00:00:00,Megan,Williams,Pretoria,Consumer,Online,Docking Station,4.0,1349.68,,87.12,0.15,1111.2,Back to School,Card,Completed,,4743.53,
ORD-0005134,C10880,2024-12-04 00:00:00,Andile,Patel,Johannesburg,Consumer,Online,Laptop,-5.0,"R 12,536.91",0.25,210.3,0.15,10542.09,None,Card,Completed,,11023.38,
ORD-0000948,C10794,2024-04-03 00:00:00,Aisha,,Johannesburg,Corporate,Online,Mouse,1.0,1125.58,0.03,174.93,0.15,937.03,None,Cash,Cancelled,,1430.51,
ORD-0003020,C11494,2025-02-24 00:00:00,Aisha,Smith,Gqeberha,Corporate,Online,Headset,3.0,2684.81,0.1,65.67,0.15,2146.26,Summer Sale,EFT,Pending,,8402.01,
ORD-0002005,C12618,2025-08-23 00:00:00,Andile,Patel,Pretoria,Corporate,Online,Keyboard,2.0,1773.29,10%,111.64,0.15,1331.63,Payday Promo,EFT,Completed,,3782.36,
ORD-0000685,C10415,2024-02-12 00:00:00,Lerato,Mthembu,Pretoria,Consumer,Phone,Mouse,3.0,450.74,0.0,103.35,0.15,311.12,None,Card,Cancelled,,1658.4,
ORD-0000097,C12134,2024-06-29 00:00:00,Priya,Khumalo,Johannesburg,Consumer,Store,Mouse,3.0,969.14,0.08,116.69,0.15,580.75,None,Card,Returned,Rep A,3192.75,
ORD-0002987,C10531,2025-12-14 00:00:00,Aisha,Smith,PE,Consumer,Marketplace,Docking Station,1.0,3983.0,0.1,79.66,0.15,2615.06,None,Card,Cancelled,,4202.06,
ORD-0002387,C10726,2024-01-11 00:00:00,Megan,Pillay,Johannesburg,Consumer,Online,Tablet,2.0,10015.24,0.1,83.76,0.0,8393.79,Summer Sale,Card,Returned,,18111.19,
ORD-0004572,C11445,2024-05-11 00:00:00,Priya,Pillay,Pretoria,Consumer,Marketplace,Laptop,2.0,19215.67,0.03,73.1,0.15,11359.65,Payday Promo,EFT,Completed,,42943.27,
ORD-0001181,C12764,2025-02-15 00:00:00,Zanele,Williams,Johannesburg,Consumer,Online,Mouse,1.0,1367.8,0.05,47.96,0.15,812.49,None,Card,Completed,,1542.28,
ORD-0003627,C12938,2024-03-31 00:00:00,Aisha,Williams,Johannesburg,Consumer,Online,Router,1.0,2903.34,0.2,91.29,0.15,2468.04,Black Friday,Card,Completed,,2762.36,
ORD-0001920,C10788,2024-07-15 00:00:00,Naledi,Khumalo,Johannesburg,Consumer,Store,Mouse,3.0,1296.67,0.1,75.23,0.15,1105.41,Summer Sale,Card,Completed,Rep B,4101.4,
ORD-0004395,C10548,2025-05-02 00:00:00,Aisha,Williams,Johannesburg,Consumer,Store,Laptop,3.0,10913.92,0.05,89.14,0.15,8162.67, new customer ,Card,Pending,Rep A,35859.51,
ORD-0000008,C12209,2024-07-31 00:00:00,Chloe,Botha,Benoni,Consumer,Online,Tablet,5.0,7518.24,0.15,14.95,0.14,4908.41,None,Card,Returned,,36440.83,
ORD-0005736,C10427,2024-07-01 00:00:00,Naledi,Mthembu,Cape Town,Small Business,Marketplace,Laptop,3.0,11365.14,0.15,31.29,0.0,6694.49,Payday Promo,Card,Pending,,29012.39,
ORD-0000323,C11511,2025-02-05 00:00:00,Siyanda,Smith,Johannesburg,Corporate,Online,Printer,6.0,5999.32,0.0,116.56,0.15,4746.53,None,Card,Cancelled,,41511.9,
ORD-0000671,C12708,2024-04-12 00:00:00,Fatima,Williams,Pretoria,Corporate,Online,Headset,2.0,1940.61,0.1,212.59,0.15,1532.53,Back to School,Cash,Completed,,4229.66,
ORD-0001312,UNKNOWN-45,2024-04-23 00:00:00,Naledi,Williams,Pretoria,Corporate,Online,Monitor,5.0,4118.53,0.03,1.7,0.15,3111.39,None, bank transfer ,Cancelled,,22972.79,
ORD-0003778,C12189,2024-05-22 00:00:00,Siyanda,Dlamini,Pretoria,Corporate,Store,Webcam,4.0,2082.82,0.05,105.71,0.15,1317.53,Payday Promo,EFT,Cancelled,Rep D,9207.61,
ORD-0000401,C12295,2024-09-09 00:00:00,Andile,Smith,Johannesburg,Consumer,Store,SSD,2.0,1240.26,0.1,38.88,0.15,1024.35,Payday Promo,EFT,Completed,Rep C,2606.22,
ORD-0000403,C12846,2024-06-25 00:00:00,Sipho,Mthembu,Pretoria,Consumer,Online,Office Chair,6.0,5401.68,0.1,61.84,0.15,4493.42,None,EFT,Completed,,33606.28,
ORD-0001976,C12403,2025-08-27 00:00:00,Daniel,Mthembu,Durban,Corporate,Phone,Keyboard,1.0,472.8,0.0,88.06,0.15,287.6,Black Friday,EFT,Completed,,631.78,
ORD-0000522,C10376,2025-03-06 00:00:00,Chloe,Khumalo,Johannesburg,Consumer,Online,Laptop,3.0,9267.59,0.0,5.51,0.0,7958.87,,Card,Completed,,27808.27,
ORD-0002805,C12762,2024-07-12 00:00:00,Naledi,Dlamini,Johannesburg,Consumer,Online,Tablet,3.0,8820.43,0.0,38.67,0.15,5943.17,Clearance,Mobile Wallet,Completed,,30469.15,
ORD-0000105,C10686,2024-08-31 00:00:00,Mpho,Mokoena,Johannesburg,Corporate,Online,Laptop,3.0,17145.09,0.05,102.72,0.15,11367.13,None,Card,Cancelled,,56295.76,
ORD-0004485,C10644,2025-08-28 00:00:00,Siyanda,Williams,Pretoria, small business ,Online,Keyboard,4.0,1881.7,0.03,64.12,0.15,1257.85,None,Mobile Wallet,Completed,,8460.28,
ORD-0005710,C10134,2024-11-10 00:00:00,Naledi,Dlamini,Bloemfontein,Consumer,Online,Webcam,2.0,1838.7,0.08,111.95,0.15,1377.87,None,Card,Completed,,4002.64,
ORD-0002471,C10986,2025-10-25 00:00:00,Zanele,Smith,Pretoria,Consumer,Online,SSD,1.0,4085.06,0.15,218.72,0.15,3423.5,Payday Promo,Card,Pending,,4211.87,
ORD-0000563,C12916,2024-04-12 00:00:00,Priya,Smith,Johannesburg,Corporate,Online,Laptop,6.0,13832.47,0.1,7.51,0.0,11133.6,None,Card,Pending,,74702.87,
ORD-0003315,C12098,2025-11-21 00:00:00,Aisha,Dlamini,Johannesburg,Corporate,Online,Keyboard,1.0,,0.05,144.39,0.15,385.67,New Customer,Card,Cancelled,,770.39,
ORD-0005766,C11406,2025-11-11 00:00:00,Zanele,Dlamini,Johannesburg,Small Business,Store,Mouse,1.0,563.96,0.0,178.88,0.15,392.35,None,Bank Transfer,Pending,Rep C,827.43,
ORD-0001822,C11992,2025-02-22 00:00:00,Nomsa,Nkosi,Benoni,Corporate,Marketplace,Office Chair,10.0,5968.46,0.0,134.49,0.15,3972.34,Black Friday,Card,Completed,,68771.84,
ORD-0003005,C10342,2024-02-27 00:00:00,Chloe,Mokoena,Pretoria,Consumer,Online,Router,3.0,2628.8,0.1,103.65,0.14,1925.85,Clearance,Cash,Completed,,8195.1,
ORD-0005801,C12690,2025-06-20 00:00:00,Priya,Naidoo,PE,Consumer,Online,Laptop,5.0,12463.6,0.2,18.04,0.15,9265.2,None,Mobile Wallet,Returned,,57350.58,
ORD-0004770,C10629,2025-03-18 00:00:00,Priya,Naidoo,Pretoria,Consumer,Online,Headset,5.0,1086.41,0.0,91.1,0.15,744.73,None,Cash,Completed,,6337.94,
ORD-0000803,C11306,2024-12-01 00:00:00,Thabo,Dlamini,Johannesburg,Consumer,Online,Keyboard,5.0,1348.11,0.2,39.99,0.15,805.25,None,Mobile Wallet,Completed,,6241.3,
ORD-0003163,C11167,2025-08-29 00:00:00,Zanele,Williams,Benoni,Consumer,Online,Keyboard,2.0,523.44,0.05,58.01,0.15,368.63,Payday Promo,Card,Cancelled,,947.29,
ORD-0002030,C11976,2025-08-12 00:00:00,Ryan,Mthembu,Cape Town,Consumer,Store,Keyboard,3.0,536.91,0%,131.94,0.15,430.6,Summer Sale,Card,Completed,Rep A,1984.29,
ORD-0001788,C10604,2025-10-02 00:00:00,Nomsa,Naidoo,Johannesburg,Small Business,Marketplace,Mouse,2.0,1051.87,0.05,93.28,0.15,790.97,None,Card,Returned,,2391.62,
ORD-0004264,C10178,2024-03-23 00:00:00,Thabo,Mokoena,Cape Town,Consumer,Online,Laptop,1.0,19114.26,0.1,90.24,0.15,11575.18,New Customer, eft ,Pending,,19873.5,
ORD-0003139,C10177,2024-01-13 00:00:00,Kabelo,Molefe,Cape Town,Small Business,Store,Printer,3.0,1895.95,0.0,140.37,0.15,1432.23,None,Mobile Wallet,Returned,,6681.39,
ORD-0004781,C10062,2024-03-29 00:00:00,Sipho,Molefe,Pretoria,Consumer,Store,Monitor,1.0,7753.44,0.0,36.18,0.0,5983.99,None,Card,Completed,Rep A,7789.63,
ORD-0002696,C12252,2025-11-04 00:00:00,Thabo,Pillay,Johannesburg,Consumer,Online,Printer,1.0,2279.16,0.1,176.93,0.15,1404.94,Black Friday,Bank Transfer,Completed,,2535.86,
ORD-0000837,C11931,2024-06-28 00:00:00,Lerato,,Nelspruit,Consumer,Phone,SSD,4.0,1691.61,0.2,131.55,0.15,1430.11,Black Friday,EFT,Returned,,6356.69,
ORD-0000011,C10207,2025-11-09 00:00:00,Lerato,Pillay,Bloemfontein,Consumer,Online,Docking Station,6.0,3052.31,0.15,115.92,0.15,2099.84,None,Mobile Wallet,Completed,,18017.74,
ORD-0002325,C12511,2024-12-23 00:00:00,Andile,Smith,Cape Town,Corporate,Phone,Headset,1.0,1849.19,0.03,136.53,0.15,1176.81,New Customer,Bank Transfer,Cancelled,,2199.3,
ORD-0005096,C12827,2024-01-01 00:00:00,Andile,Nkosi,Cape Town,Consumer,Phone,Headset,2.0,2109.24,0.0,121.65,0.15,1536.07,Summer Sale,Cash,Pending,,4972.91,
ORD-0000850,C11207,2024-04-04 00:00:00,Jason,Pillay,,Small Business,Online,Monitor,6.0,7185.26,0.05,127.57,0.15,4999.32,None,Mobile Wallet,Cancelled,,47226.93,
ORD-0003940,C12684,2024-08-15 00:00:00,Priya,Pillay,Gqeberha,Consumer,Online,Mouse,4.0,212.77,0.05,22.71,0.15,180.55,None,Cash,Completed,,952.52,
ORD 0002344,C12853,2025-08-09 00:00:00,Andile,Dlamini,Cape Town,Consumer,Online,Tablet,2.0,6894.21,0.03,190.38,0.15,5627.03,None,EFT,Pending,,15571.37,
ORD-0001213,C12954,2024-05-30 00:00:00,Sipho,Nkosi,Pretoria,Consumer,Marketplace,Office Chair,1.0,3546.57,0.08,207.9,0.15,2076.87,Summer Sale,Card,pending,,3960.17,
ORD-0004917,C12041,2024-05-18 00:00:00,Megan,Pillay,Johannesburg,Consumer,Online,Headset,1.0,1302.24,0.1,160.0,0.15,765.14,None,Card,Completed,,1507.82,
ORD-0000302,C11703,2024-03-23 00:00:00,Lerato,Khumalo,Benoni,Consumer,Store,Monitor,6.0,2036.55,0.05,98.6,0.15,1355.32,New Customer,Mobile Wallet,Completed,Rep B,13448.16,
ORD-0003389,C11787,2025-11-29 00:00:00,Fatima,Naidoo,Pretoria,Consumer, online ,Mouse,10.0,465.65,0.08,100.54,0.15,374.16,None,Cash,Completed,,5027.15,
ORD-0004670,C11453,2025-10-31 00:00:00,Megan,Botha,Pretoria,Small Business,Online,Router,3.0,1946.8,0.05,95.75,0.14,1503.26,Payday Promo,EFT,Completed,,6420.91,
ORD-0003574,C11059,not recorded,Priya,Pillay,Cape Town,Consumer,Online,Keyboard,2.0,1028.31,0.05,132.38,0.0,709.93,None,Card,Completed,,2086.16,
ORD-0005557,C12333,2025-06-08 00:00:00,Aisha,Naidoo,Johannesburg,Consumer,Online,Keyboard,6.0,418.28,0.1,51.59,0.15,307.63,None,EFT,Completed,,2649.14,
ORD-0000373,C10113,2024-04-26 00:00:00,Thabo,Pillay,Johannesburg,Corporate,Online,Printer,1.0,5726.19,0.03,175.93,0.15,4606.27,None,EFT,Pending,,6563.49,
ORD-0002532,C10940,2024-10-28 00:00:00,Jason,Mokoena,Cape Town,Consumer,Online,Router,2.0,1060.68,0.05,58.79,0.15,900.56,Back to School,Card,Completed,,2376.37,
ORD-0004599,C10470,2024-12-29 00:00:00,Naledi,Patel,Bloemfontein,Small Business,Store,Tablet,6.0,8988.77,0.15,8.03,0.15,7181.7,None,Cash,Cancelled,Rep E,52727.2,
ORD-0001134,C10778,2024-09-29 00:00:00,Aisha,Dlamini,Bloemfontein,Consumer,Phone,Keyboard,3.0,1538.66,0.1,9.38,0.15,1150.61,Clearance,Bank Transfer,Completed,,4786.93,
ORD-0003871,C12846,2025-02-12 00:00:00,Mpho,Dlamini,Durban,Consumer,Marketplace,Webcam,1.0,908.22,0.1,193.64,0.15,780.35,None,Card,Pending,,1133.64,
ORD-0001933,C11506,2024-02-12 00:00:00,Mpho,Dlamini,Cape Town,Consumer,Online,Monitor,4.0,0,0.15,117.95,0.15,2911.09,None,Mobile Wallet,Pending,,18698.03,
ORD-0005522,C11002,2025-08-18 00:00:00,Jason,Dlamini,Johannesburg,Consumer,Online,Mouse,3.0,1353.6,0.03,43.55,0.15,876.35,None,Mobile Wallet,Completed,,4573.39,
ORD-0005175,C10278,2024-05-30 00:00:00,Megan,Mthembu,Cape Town,Consumer,Online,SSD,2.0,3597.52,0.05,219.63,0.15,2768.53,None,Card,Completed,,8080.21,
ORD-0004647,C11113,2024-05-04 00:00:00,Siyanda,Mokoena,Cape Town,Consumer,Store,Docking Station,1.0,2284.23,0.1,175.67,0.15,1700.16,Back to School,Mobile Wallet,Cancelled,Rep C,2539.84,
ORD-0001321,C11538,2024-07-04 00:00:00,Ryan,Mthembu,Gqeberha,Corporate,Online,Laptop,7.0,18007.33,0.15,136.43,0.15,13847.52,Clearance,EFT,Pending,,123351.59,
ORD-0005759,C11400,2025-03-07 00:00:00,Mpho,Smith,Pretoria,Corporate,Store,Mouse,2.0,736.06,0.0,55.17,0.15,506.34,None,Card,Cancelled,Rep A,1748.12,
ORD-0002549,C10855,2025-12-28 00:00:00,Jason,Mokoena,Cape Town,Corporate,Online,Tablet,3.0,5090.24,0.05,101.81,0.15,3005.15,Payday Promo,EFT,Completed,,16785.07,
ORD-0000266,C12780,2025-11-20 00:00:00,Mpho,Mokoena,Benoni,Corporate,Online,Webcam,2.0,1176.56,0.08,170.84,0.15,933.22,Back to School,Card,Pending,,2660.45,
ORD-0000059,C10811,2025-08-20 00:00:00,Aisha,Smith,Benoni,Consumer,Marketplace,SSD,1.0,2630.72,3%,103.09,0.15,1658.92,None,Card,Completed,,3037.66,
ORD-0005244,C12962,2024-11-27 00:00:00,Andile,Mokoena,Polokwane,Consumer,Online,Monitor,2.0,7368.92,0.08,189.84,0.15,4781.91,New Customer,Bank Transfer,Completed,,15782.48,
ORD-0000434,C10228,2025-01-16 00:00:00,Andile,Mokoena,Pretoria,Consumer,Phone,Keyboard,1.0,374.69,0.1,39.67,0.15,291.35,Back to School,Mobile Wallet,Completed,,427.48,
ORD-0001694,C11786,2025-10-24 00:00:00,Megan,Nkosi,Pretoria,Corporate,Phone,Mouse,3.0,1071.02,0.05,127.17,0.15,838.71,None,Cash,Returned,,3637.44,
ORD-0004384,C11180,2025-05-18 00:00:00,Zanele,Naidoo,Cape Town,Corporate,Marketplace,Webcam,5.0,727.22,0.0,47.69,0.15,593.17,None,Card,Completed,,4229.23,
ORD-0002898,C10807,2025-09-03 00:00:00,Aisha,,Johannesburg,Consumer,Online,Keyboard,5.0,1690.88,0.0,109.49,0.0,1192.52,None,Mobile Wallet,Pending,,8563.91,
ORD-0004411,C10813,2024-01-28 00:00:00,Lerato,Williams,Johannesburg,Consumer,Online,Docking Station,2.0,3136.92,0.15,206.97,0.15,1847.07,Summer Sale,Card,Completed,,6339.66,
ORD-0000079,C10828,2025-03-06 00:00:00,Aisha,Naidoo,Cape Town,Consumer,Store,Monitor,3.0,7347.08,0.0,81.17,0.15,5412.05,None,Bank Transfer,Completed,Rep E,25428.59,
ORD-0002668,C12731,2024-04-22 00:00:00,Andile,Nkosi,Cape Town,Corporate,Store,Router,4.0,3629.88,0.05,61.15,0.15,2835.12,New Customer,Card,Completed,Rep A,15923.71,
ORD-0003427,C12689,2025-02-09 00:00:00,Thabo,Botha,Johannesburg,Consumer,Online,Tablet,8.0,4383.69,0.08,80.61,0.15,2998.28,None,Bank Transfer,Completed,,37184.13,
ORD-0002838,C12989,2024-01-22 00:00:00,Ryan,Dlamini,Johannesburg,Consumer,Phone,Tablet,1.0,8310.19,0.0,173.25,0.15,4950.07,None,Card,Completed,,9729.96,
ORD-0003522,C12576,2024-11-25 00:00:00,Fatima,Williams,Gqeberha,Consumer,Online,Laptop,1.0,18540.66,0.15,32.12,,15600.53,Summer Sale,Card,Returned,,18155.61,
ORD-0002871,C12064,2024-09-18 00:00:00,Sipho,Khumalo,Bloemfontein,Consumer,Online, monitor ,1.0,7589.5,0.0,110.72,0.0,6047.86,None,EFT,Cancelled,,7700.23,
ORD-0001918,C11737,2024-09-22 00:00:00,Nomsa,Khumalo,Gqeberha,Consumer,Online,Headset,1.0,1850.83,0.15,34.45,0.15,1203.9,None,Cash,Cancelled,,1843.64,1850.83
ORD-0005235,C10026,2024-11-15 00:00:00,Mpho,Patel,Johannesburg,Small Business,Online,Headset,3.0,860.05,0.03,136.2,0.15,612.3,None,Card,Cancelled,,3014.36,
ORD-0003762,C10164,2025-08-17 00:00:00,Lerato,Smith,Durban,Consumer,Online,Office Chair,3.0,6540.46,0.03,110.93,0.14,4082.16,Payday Promo,Card,Completed,,21808.26,
